Astro ID,Dec,Decision,Depth,Dur,Epoc,File,Final,Per,RA,SMass,SRad,SRadEst,TIC ID,Tmag,as,ch,disp_b,disp_e,disp_j,disp_n,disp_p,disp_t,disp_u,dm,et,md,mk,total_votes,selected_total_votes,first_letter,sector,prefix,kind,label,cam,ccd
8995,-11.34844569,,624.3926276,0.08422036391,1473.246154,astronet_hlsp_qlp_tess_ffi-s0064-0000000443213925_tess_v01_llc.fits,pu,4.640886894,95.80984986,1.044,1.1221,,443213925,10.1424,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
8996,-56.98978972,,5423.811967,0.2534078825,1549.160548,astronet_hlsp_qlp_tess_ffi-s0064-0000000443341002_tess_v01_llc.fits,pu,6.359973914,146.9243192,1.8,2.07092,,443341002,12.3984,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
8997,-15.72463225,,17593.42508,0.1145923983,1470.833913,astronet_hlsp_qlp_tess_ffi-s0064-0000000443534757_tess_v01_llc.fits,pu,3.088598112,99.11304403,,,,443534757,13.4832,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
8998,-15.48156967,,1873.925654,0.06053886276,1470.124499,astronet_hlsp_qlp_tess_ffi-s0064-0000000443556801_tess_v01_llc.fits,pu,1.508029114,99.36450319,0.63,0.657361,,443556801,11.3676,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
8999,-3.242609907,,1577.51271,0.0734993696,1547.149745,astronet_hlsp_qlp_tess_ffi-s0064-0000000443582629_tess_v01_llc.fits,pu,5.851211449,167.7279178,0.351578,0.365053,,443582629,11.7119,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9002,8.523003129,,14656.97392,0.1153144073,2231.105705,astronet_hlsp_qlp_tess_ffi-s0064-0000000444013020_tess_v01_llc.fits,pu,2.311420127,133.3242861,1.038,1.07008,,444013020,11.302,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9003,-32.09589504,,7908.82154,0.2112931618,2364.039437,astronet_hlsp_qlp_tess_ffi-s0064-0000000444290896_tess_v01_llc.fits,pu,4.431534786,267.4666415,,,,444290896,12.3927,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9004,-55.45154488,,4476.660156,0.1919096831,1546.332319,astronet_hlsp_qlp_tess_ffi-s0064-0000000444394183_tess_v01_llc.fits,pu,4.021193336,147.5103342,,,,444394183,12.5756,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9005,63.04064096,,6056.374258,0.1419937686,1766.736158,astronet_hlsp_qlp_tess_ffi-s0064-0000000444413256_tess_v01_llc.fits,pu,4.010484931,6.38654842,,,,444413256,11.9551,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9008,64.53805017,,18122.49914,0.1118747423,1793.625952,astronet_hlsp_qlp_tess_ffi-s0064-0000000444558604_tess_v01_llc.fits,pu,1.987229686,19.9806616,1.18,1.08241,,444558604,12.1484,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9009,65.20387901,,4288.134905,0.1542224756,1793.861104,astronet_hlsp_qlp_tess_ffi-s0064-0000000444724127_tess_v01_llc.fits,pu,3.163932826,25.09300025,,,,444724127,12.2305,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9010,61.00972179,,13468.36149,0.1650025455,1792.983835,astronet_hlsp_qlp_tess_ffi-s0064-0000000444753130_tess_v01_llc.fits,pu,3.00574737,25.17709863,1.76,1.73663,,444753130,12.6927,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9014,56.97820962,,4843.610955,0.1931623867,1767.543987,astronet_hlsp_qlp_tess_ffi-s0064-0000000445370101_tess_v01_llc.fits,pu,3.662222363,14.39166416,1.05,2.07785,,445370101,12.3693,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9015,57.59008873,,20688.65058,0.1270206736,1766.87647,astronet_hlsp_qlp_tess_ffi-s0064-0000000445407434_tess_v01_llc.fits,pu,2.179544699,14.67262567,1.05,1.42465,,445407434,13.3858,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9016,-52.98593623,,5908.170239,0.1929885606,1493.416631,astronet_hlsp_qlp_tess_ffi-s0064-0000000445456888_tess_v01_llc.fits,pu,5.54362321,112.8754756,1.34,1.81167,,445456888,12.1046,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9017,56.85777188,,1851.542458,0.093526408,1793.065235,astronet_hlsp_qlp_tess_ffi-s0064-0000000445496795_tess_v01_llc.fits,pu,1.83172986,29.74230059,1.65,2.7003,,445496795,12.1497,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9018,-49.13475744,,3499.658632,0.06511267711,1492.999133,astronet_hlsp_qlp_tess_ffi-s0064-0000000445522339_tess_v01_llc.fits,pu,3.066703238,112.9814094,0.560346,0.567062,,445522339,12.4802,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9019,-51.99821211,,7530.740251,0.1369554201,1492.214858,astronet_hlsp_qlp_tess_ffi-s0064-0000000445582110_tess_v01_llc.fits,pu,3.058000993,113.1751312,1.09,1.59436,,445582110,12.4688,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9021,55.02016506,,27878.88955,0.07161753494,1818.138339,astronet_hlsp_qlp_tess_ffi-s0064-0000000445751830_tess_v01_llc.fits,pu,3.438774535,91.00371012,0.617459,0.637223,,445751830,13.1858,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9022,75.78921482,,5651.462107,0.1574943726,1819.420036,astronet_hlsp_qlp_tess_ffi-s0064-0000000445795465_tess_v01_llc.fits,pu,2.740453414,81.78221323,0.94,1.74127,,445795465,12.4443,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9023,76.21078059,,2773.696675,0.223236159,1836.963612,astronet_hlsp_qlp_tess_ffi-s0064-0000000445805961_tess_v01_llc.fits,pu,24.28335644,94.28275636,1.01,0.976913,,445805961,8.9134,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9024,49.95582232,,8989.132225,0.08995569644,1871.221129,astronet_hlsp_qlp_tess_ffi-s0064-0000000445807396_tess_v01_llc.fits,pu,3.249314758,167.295003,0.93,1.03939,,445807396,13.239,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9026,63.90856836,,1554.261245,0.1181684076,1715.088474,astronet_hlsp_qlp_tess_ffi-s0064-0000000445837596_tess_v01_llc.fits,pu,4.377301431,187.9313015,0.86,0.747752,,445837596,11.6832,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9028,12.282483,,2923.407424,0.297755752,1469.96527,astronet_hlsp_qlp_tess_ffi-s0064-0000000445946478_tess_v01_llc.fits,pu,3.332862211,102.1936792,1.22,2.91399,,445946478,12.5745,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9029,15.67046332,,4032.110826,0.2247703959,2207.562553,astronet_hlsp_qlp_tess_ffi-s0064-0000000445990611_tess_v01_llc.fits,pu,6.298654587,106.3889677,1.22,2.07376,,445990611,12.8132,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9030,-48.11186179,,7120.735261,0.1396622227,1546.07481,astronet_hlsp_qlp_tess_ffi-s0064-0000000446135868_tess_v01_llc.fits,pu,1.811931777,147.4299136,1.17,0.963104,,446135868,13.353,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9031,80.09464274,,1182.787528,0.02640044637,1818.754339,astronet_hlsp_qlp_tess_ffi-s0064-0000000446157122_tess_v01_llc.fits,pu,3.214990822,88.70302411,0.206352,0.236457,,446157122,12.133,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9032,82.88903158,,11896.0937,0.1713594773,1818.67073,astronet_hlsp_qlp_tess_ffi-s0064-0000000446158352_tess_v01_llc.fits,pu,4.043427397,88.75474291,1.36,1.75162,,446158352,13.4835,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9033,-52.75024082,,3079.243354,0.3424555239,1544.47159,astronet_hlsp_qlp_tess_ffi-s0064-0000000446370039_tess_v01_llc.fits,pu,4.599328638,155.7973471,1.01,3.1233,,446370039,11.5226,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9034,-50.17745636,,6607.136587,0.2059099647,1545.869276,astronet_hlsp_qlp_tess_ffi-s0064-0000000446463666_tess_v01_llc.fits,pu,4.496785155,155.7316096,1.35,1.52977,,446463666,12.9582,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9035,-52.95337898,,6329.610405,0.2410100533,1549.178014,astronet_hlsp_qlp_tess_ffi-s0064-0000000446524637_tess_v01_llc.fits,pu,18.83945835,155.8864312,1.1,1.41553,,446524637,13.1386,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9037,-58.69679985,,18997.5528,0.1130423077,1654.616611,astronet_hlsp_qlp_tess_ffi-s0064-0000000446549906_tess_v01_llc.fits,pu,2.454562141,286.7965083,0.98,0.971289,,446549906,11.3819,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9039,-49.76586553,,9596.677857,0.1322548137,1548.835742,astronet_hlsp_qlp_tess_ffi-s0064-0000000446684383_tess_v01_llc.fits,pu,4.625927566,156.129656,1.68,1.44446,,446684383,12.2985,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9040,-52.23696919,,6007.007088,0.1950467307,1547.065027,astronet_hlsp_qlp_tess_ffi-s0064-0000000447054140_tess_v01_llc.fits,pu,5.222052026,156.6624817,1.43,1.67054,,447054140,12.2316,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9041,-52.46942926,,4220.042208,0.1446529427,1563.887062,astronet_hlsp_qlp_tess_ffi-s0064-0000000447061717_tess_v01_llc.fits,pu,24.24559048,156.7478893,0.462709,0.465271,,447061717,10.2565,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9042,-62.14362028,,13545.63945,0.1735344538,1628.327143,astronet_hlsp_qlp_tess_ffi-s0064-0000000447192619_tess_v01_llc.fits,pu,2.656716106,250.4789055,1.47,1.66679,,447192619,12.5805,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9045,-52.17917697,,3278.759106,0.1567825744,1545.420721,astronet_hlsp_qlp_tess_ffi-s0064-0000000447891218_tess_v01_llc.fits,pu,1.803042698,157.990438,1.1,1.71531,,447891218,12.9687,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9046,-69.77249135,,13826.12426,0.09681357907,1601.804425,astronet_hlsp_qlp_tess_ffi-s0064-0000000448098793_tess_v01_llc.fits,pu,3.706572194,207.8594877,1.0,1.02752,,448098793,11.0994,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9048,-70.38115117,,3916.393927,0.2277981235,1602.688089,astronet_hlsp_qlp_tess_ffi-s0064-0000000448435566_tess_v01_llc.fits,pu,4.104261155,210.6946946,1.05,1.91931,,448435566,11.8412,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9049,-34.12277125,,10639.53363,0.1201252888,1544.626137,astronet_hlsp_qlp_tess_ffi-s0064-0000000448589187_tess_v01_llc.fits,pu,3.065305804,166.318926,1.2,1.22466,,448589187,12.3077,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9050,-32.88664103,,12533.25907,0.09503509061,1574.202939,astronet_hlsp_qlp_tess_ffi-s0064-0000000448744179_tess_v01_llc.fits,pu,3.142087595,182.3393468,0.94,1.05088,,448744179,13.0695,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9051,-68.01089888,,6033.027153,0.1631821229,1603.38652,astronet_hlsp_qlp_tess_ffi-s0064-0000000448775221_tess_v01_llc.fits,pu,4.090302862,213.3703552,1.16,1.95377,,448775221,11.938,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9052,-66.714671,,4803.125715,0.1876061197,1602.826347,astronet_hlsp_qlp_tess_ffi-s0064-0000000448820344_tess_v01_llc.fits,pu,2.77925745,213.704049,1.75,2.07988,,448820344,11.3943,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9053,-70.36434865,,11136.28806,0.1285200307,1600.93158,astronet_hlsp_qlp_tess_ffi-s0064-0000000448923766_tess_v01_llc.fits,pu,2.266413988,214.4265872,1.15,1.27172,,448923766,13.1311,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9056,-69.83582937,,2673.43113,0.218014488,1603.285973,astronet_hlsp_qlp_tess_ffi-s0064-0000000449107129_tess_v01_llc.fits,pu,4.25496611,216.471305,2.16,2.88208,,449107129,11.9055,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9058,1.253866374,,412.7086882,0.08037982207,2177.409312,astronet_hlsp_qlp_tess_ffi-s0064-0000000449197831_tess_v01_llc.fits,pu,3.734975401,79.6215423,1.143,1.32975,,449197831,8.71008,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9059,-71.89057281,,17754.47895,0.1954546011,1571.761309,astronet_hlsp_qlp_tess_ffi-s0064-0000000449491381_tess_v01_llc.fits,pu,4.820646335,160.7112757,1.11,1.12523,,449491381,12.8527,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9060,-62.54208755,,1207.156468,0.2285559445,1600.889404,astronet_hlsp_qlp_tess_ffi-s0064-0000000449549170_tess_v01_llc.fits,pu,1.4724511,200.4642866,1.02,1.80731,,449549170,11.2925,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9061,-58.94244363,,2392.978327,0.2963761935,1575.517123,astronet_hlsp_qlp_tess_ffi-s0064-0000000449951606_tess_v01_llc.fits,pu,5.168144082,168.2129347,2.03,3.44036,,449951606,10.3879,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9062,57.3137216,,9810.289682,0.02552065338,2912.03464,astronet_hlsp_qlp_tess_ffi-s0064-0000000450308271_tess_v01_llc.fits,pu,1.505712233,71.49606359,0.678,0.642501,,450308271,12.8552,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9063,57.27202248,,22223.99295,0.1023767156,2914.722093,astronet_hlsp_qlp_tess_ffi-s0064-0000000450308346_tess_v01_llc.fits,pu,5.943667382,71.45327901,0.885,0.812856,,450308346,13.4852,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9065,18.91424871,,10605.61985,0.1735757253,1931.665001,astronet_hlsp_qlp_tess_ffi-s0064-0000000450337675_tess_v01_llc.fits,pu,8.679007168,199.816748,1.01,1.11787,,450337675,13.4312,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9067,-55.52892214,,9896.663025,0.2062559737,1572.185868,astronet_hlsp_qlp_tess_ffi-s0064-0000000451084885_tess_v01_llc.fits,pu,2.982814107,170.5553468,1.49,1.81323,,451084885,13.2671,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9068,-57.54366661,,6940.512938,0.224916482,1575.294015,astronet_hlsp_qlp_tess_ffi-s0064-0000000451254008_tess_v01_llc.fits,pu,6.856022137,171.0155692,1.23,2.00754,,451254008,12.534,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9069,-87.29940039,,8370.276996,0.1946358059,1626.525512,astronet_hlsp_qlp_tess_ffi-s0064-0000000451538240_tess_v01_llc.fits,pu,3.934913435,264.8253296,1.19,1.61292,,451538240,13.0197,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9070,-86.30918387,,6806.015227,0.09175252521,1626.681213,astronet_hlsp_qlp_tess_ffi-s0064-0000000451566438_tess_v01_llc.fits,pu,3.746283701,270.9489684,,1.11696,,451566438,12.2613,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9071,-85.70895612,,8950.664687,0.2952299238,1702.257407,astronet_hlsp_qlp_tess_ffi-s0064-0000000451599528_tess_v01_llc.fits,pu,341.2777943,279.7127986,1.13,1.39203,,451599528,7.5622,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9072,-84.44823914,,656.6852243,0.1734868274,1634.549229,astronet_hlsp_qlp_tess_ffi-s0064-0000000451606970_tess_v01_llc.fits,pu,19.18077751,285.0487005,0.9,0.937973,,451606970,10.0329,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9073,-54.78423658,,1070.016784,0.07977026955,1573.888897,astronet_hlsp_qlp_tess_ffi-s0064-0000000451645081_tess_v01_llc.fits,pu,8.112474889,172.1565267,0.71,0.668361,,451645081,9.9222,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9074,-56.50340879,,2805.961248,0.09071389092,1571.801495,astronet_hlsp_qlp_tess_ffi-s0064-0000000452006073_tess_v01_llc.fits,pu,1.266939134,173.2790779,1.23,1.35787,,452006073,11.8706,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9075,-56.70240007,,7482.057068,0.09109263569,1571.899195,astronet_hlsp_qlp_tess_ffi-s0064-0000000452049244_tess_v01_llc.fits,pu,0.6593032643,173.3991429,1.34,2.41272,,452049244,13.3727,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9076,-56.62417859,,3283.136564,0.06200515201,1573.214156,astronet_hlsp_qlp_tess_ffi-s0064-0000000452281203_tess_v01_llc.fits,pu,3.446805215,174.0432549,1.87,1.54437,,452281203,11.4712,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9077,-76.50584111,,8005.669621,0.1841166571,1572.891998,astronet_hlsp_qlp_tess_ffi-s0064-0000000452464529_tess_v01_llc.fits,pu,3.679494774,139.0448935,1.05,1.4221,,452464529,13.4826,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9079,28.65955756,,2547.988845,0.09048449326,1685.447986,astronet_hlsp_qlp_tess_ffi-s0064-0000000452508760_tess_v01_llc.fits,pu,2.260425996,303.9092292,0.698,0.742316,,452508760,11.3519,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9080,29.84483418,,11619.25664,0.06236215475,1713.361341,astronet_hlsp_qlp_tess_ffi-s0064-0000000452658846_tess_v01_llc.fits,pu,1.999042513,318.1045635,1.01,1.06844,,452658846,12.8649,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9081,27.05316524,,23274.11643,0.1250332155,2827.635457,astronet_hlsp_qlp_tess_ffi-s0064-0000000452743735_tess_v01_llc.fits,pu,2.743253836,331.3508659,1.14,1.26649,,452743735,13.0636,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9083,1.893917715,,6899.135542,0.2219676865,1438.966298,astronet_hlsp_qlp_tess_ffi-s0064-0000000452808876_tess_v01_llc.fits,pu,2.705759031,72.66066118,1.304,2.10113,,452808876,9.53896,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9084,5.386189873,,10230.66462,0.1191832699,1439.363993,astronet_hlsp_qlp_tess_ffi-s0064-0000000452810326_tess_v01_llc.fits,pu,2.354012946,72.66813558,1.16,1.4776,,452810326,13.0639,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9086,3.338803409,,1053.102121,0.04172697805,1492.193798,astronet_hlsp_qlp_tess_ffi-s0064-0000000452866790_tess_v01_llc.fits,pu,1.198013599,120.5953454,0.33944,0.354529,,452866790,11.1972,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9088,58.84432053,,5404.094876,0.1929130623,1766.379433,astronet_hlsp_qlp_tess_ffi-s0064-0000000452938965_tess_v01_llc.fits,pu,2.874423193,8.508402969,1.25,2.17347,,452938965,12.2454,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9089,54.74352707,,16279.52701,0.1290170579,1767.56828,astronet_hlsp_qlp_tess_ffi-s0064-0000000452964680_tess_v01_llc.fits,pu,2.239072601,8.72255872,0.99,1.29179,,452964680,13.2514,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9090,2.782387585,,7576.105585,0.1962370657,1493.727029,astronet_hlsp_qlp_tess_ffi-s0064-0000000453009027_tess_v01_llc.fits,pu,3.872016146,123.0163536,1.36,1.82805,,453009027,11.9319,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9091,0.6149814312,,17467.41737,0.157641355,1520.867065,astronet_hlsp_qlp_tess_ffi-s0064-0000000453060368_tess_v01_llc.fits,pu,9.628522557,145.8973877,0.94,0.87655,,453060368,12.7964,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9092,48.3010436,,10563.42525,0.1347470761,2911.852903,astronet_hlsp_qlp_tess_ffi-s0064-0000000453064665_tess_v01_llc.fits,pu,2.645086846,74.50428627,0.99,1.2406,,453064665,11.8889,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9093,-68.58262064,,6564.517682,0.09022155235,1325.964837,astronet_hlsp_qlp_tess_ffi-s0064-0000000453100296_tess_v01_llc.fits,pu,2.229731368,115.9541807,1.08,1.37479,,453100296,13.4404,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9094,-41.28829809,,3377.410286,0.04504898483,1439.450048,astronet_hlsp_qlp_tess_ffi-s0064-0000000453105377_tess_v01_llc.fits,pu,6.632920857,91.41149483,0.72,0.876797,,453105377,10.7599,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9096,9.386053698,,937.3384143,0.1654288135,1494.436253,astronet_hlsp_qlp_tess_ffi-s0064-0000000453211454_tess_v01_llc.fits,pu,9.058919973,117.9249856,0.98,0.962324,,453211454,7.9259,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9099,48.94501363,,2757.313948,0.05404732528,1843.069292,astronet_hlsp_qlp_tess_ffi-s0064-0000000453348525_tess_v01_llc.fits,pu,0.7732093117,102.5995062,1.16,1.18703,,453348525,12.7859,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9100,49.47821313,,2545.125499,0.03681767543,1843.707394,astronet_hlsp_qlp_tess_ffi-s0064-0000000453387619_tess_v01_llc.fits,pu,1.201608348,113.8744994,1.028,1.07532,,453387619,10.6414,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9101,49.07867492,,13284.46949,0.08665231328,1844.889355,astronet_hlsp_qlp_tess_ffi-s0064-0000000453410966_tess_v01_llc.fits,pu,4.12001824,115.0843689,0.96,0.902842,,453410966,13.1351,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9102,-11.97715792,,7018.788016,0.08821054935,1545.942884,astronet_hlsp_qlp_tess_ffi-s0064-0000000453452264_tess_v01_llc.fits,pu,4.840572468,169.6482353,1.06,1.07566,,453452264,13.0634,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9104,-75.21502609,,2080.417391,0.04695181983,1571.527259,astronet_hlsp_qlp_tess_ffi-s0064-0000000453677947_tess_v01_llc.fits,pu,2.315510285,157.261595,1.11,1.45317,,453677947,11.9346,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9105,-47.23757697,,8465.305472,0.2326320376,1598.805333,astronet_hlsp_qlp_tess_ffi-s0064-0000000453789494_tess_v01_llc.fits,pu,5.477446308,199.4338433,1.61,2.09193,,453789494,10.7316,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9106,-40.0605183,,699.7423778,0.1592889713,1572.558567,astronet_hlsp_qlp_tess_ffi-s0064-0000000454038613_tess_v01_llc.fits,pu,2.668029887,175.6618976,1.29,1.43827,,454038613,10.0116,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9107,-38.13971154,,4463.334399,0.2164563419,1572.824556,astronet_hlsp_qlp_tess_ffi-s0064-0000000454069765_tess_v01_llc.fits,pu,4.119077986,176.2403483,1.06,1.79413,,454069765,12.1137,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9109,-72.35681469,,8731.332282,0.2077849335,1571.801127,astronet_hlsp_qlp_tess_ffi-s0064-0000000454248975_tess_v01_llc.fits,pu,3.901493061,165.3167709,0.97,1.68738,,454248975,11.4848,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9110,-72.71534031,,2667.204396,0.2798366184,1602.135037,astronet_hlsp_qlp_tess_ffi-s0064-0000000454828937_tess_v01_llc.fits,pu,6.80917848,177.0116528,1.31,2.19636,,454828937,12.29,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
9111,-76.87837458,,16019.62714,0.09265687158,1598.560296,astronet_hlsp_qlp_tess_ffi-s0064-0000000454876465_tess_v01_llc.fits,pu,1.824614438,177.840864,1.0,1.38626,,454876465,13.2585,,,0,0,0,0,1,0,1,,,,,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
