Astro ID,Dec,Decision,Depth,Dur,Epoc,File,Final,Per,RA,SMass,SRad,SRadEst,TIC ID,Tmag,as,ch,disp_b,disp_e,disp_j,disp_n,disp_p,disp_t,disp_u,dm,et,md,mk,total_votes,selected_total_votes,first_letter
5549,-38.10727753,,777.2743332,0.1208426929,1576.660096,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152563846_tess_v01_llc.fits,pu,16.53671218,172.2283597,0.69,0.938435,,152563846,10.7194,,,0,0,0,0,1,0,1,,,,,2,1,p
5550,-40.60968347,,383.4670759,0.06205969897,1572.696843,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152569268_tess_v01_llc.fits,pu,1.054254711,172.3791904,0.65,0.874219,,152569268,9.9542,,,0,0,0,0,1,0,1,,,,,2,1,p
5555,-42.24237171,,2092.657664,0.08540484189,1388.566774,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000153065527_tess_v01_llc.fits,pu,13.17574063,49.26240039,0.378565,0.388609,,153065527,11.2828,,,0,0,0,0,1,0,1,,,,,2,1,p
5557,-46.45760215,,4531.939718,0.08278017799,1386.821076,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000153078576_tess_v01_llc.fits,pu,2.70296169,49.74647731,0.52181,0.524573,,153078576,12.5264,,,0,0,0,0,1,0,1,,,,,2,1,p
5560,-47.11168229,,5809.083861,0.04037052854,1412.344384,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000153723304_tess_v01_llc.fits,pu,4.052593181,66.07004898,0.87,1.12077,,153723304,13.2815,,,0,0,0,0,1,0,1,,,,,2,1,p
5583,-33.5003909,,1020.446483,0.04650805163,1361.555764,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000154618248_tess_v01_llc.fits,pu,8.770912361,345.7789014,,,,154618248,8.5509,,,0,0,0,0,1,0,1,,,,,2,1,p
5601,-42.10053649,,10765.04731,0.1174209744,1628.738231,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000155419920_tess_v01_llc.fits,pu,3.647104582,233.3860101,1.13,1.58043,,155419920,12.9098,,,0,0,0,0,1,0,1,,,,,2,1,p
5608,-50.72928714,,26354.3699,0.2022737722,1357.72919,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156002449_tess_v01_llc.fits,pu,5.284864421,8.481895248,1.15,1.27295,,156002449,13.4081,,,0,0,0,0,1,0,1,,,,,2,1,p
5610,-50.31697801,,5062.815994,0.09693534739,1357.436019,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156016136_tess_v01_llc.fits,pu,3.481385638,8.923837031,0.94,0.910221,,156016136,12.6635,,,0,0,0,0,1,0,1,,,,,2,1,p
5611,-48.29356876,,5232.662235,0.1604614542,1354.693611,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156075294_tess_v01_llc.fits,pu,5.721670346,10.59463809,0.98,1.19313,,156075294,12.3012,,,0,0,0,0,1,0,1,,,,,2,1,p
5619,-45.28064497,,20987.64129,0.1000648256,1468.701449,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156887426_tess_v01_llc.fits,pu,1.436793301,99.01129641,1.06,1.07113,,156887426,13.1811,,,0,0,0,0,1,0,1,,,,,2,1,p
5621,-47.61386025,,6517.608727,0.1615143704,1469.872851,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156987351_tess_v01_llc.fits,pu,3.062994367,99.58141807,1.71,2.05242,,156987351,8.8742,,,0,0,0,0,1,0,1,,,,,2,1,p
5629,-30.07315631,,7021.811157,0.1789980198,1572.965329,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000157213708_tess_v01_llc.fits,pu,4.046811665,175.8162767,1.08,1.79182,,157213708,13.2285,,,0,0,0,0,1,0,1,,,,,2,1,p
5632,-35.6405937,,4451.68593,0.2351507006,1572.847104,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000157230659_tess_v01_llc.fits,pu,7.532797113,176.2500394,1.06,1.52905,,157230659,11.6634,,,0,0,0,0,1,0,1,,,,,2,1,p
5633,-33.86005658,,18269.72782,0.1484457083,1574.014751,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000157266693_tess_v01_llc.fits,pu,3.853786461,176.6285046,1.01,1.05901,,157266693,13.1648,,,0,0,0,0,1,0,1,,,,,2,1,p
5652,-36.85809294,,10725.15606,0.05601912958,1546.497746,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158588995_tess_v01_llc.fits,pu,1.977170088,164.5874378,0.416017,0.421944,,158588995,11.8764,,,0,0,0,0,1,0,1,,,,,2,1,p
5653,-50.65917138,,13618.34197,0.1653529839,1355.732375,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158623531_tess_v01_llc.fits,pu,7.872885844,24.16810887,,,,158623531,11.2794,,,0,0,0,0,1,0,1,,,,,2,1,p
5654,4.382957052,,3284.714104,0.1659801257,1469.141706,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158697949_tess_v01_llc.fits,pu,3.958872737,86.90516488,1.564,1.38636,,158697949,10.9786,,,0,0,0,0,1,0,1,,,,,2,1,p
5657,-40.73982816,,2353.45451,0.1707833851,1609.0072,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158978373_tess_v01_llc.fits,pu,13.53378684,218.6582076,1.24,1.30032,,158978373,9.9623,,,0,0,0,0,1,0,1,,,,,2,1,p
5662,-40.75103667,,12195.45742,0.1238281597,1601.453418,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159262969_tess_v01_llc.fits,pu,3.242056364,219.5683294,0.98,1.20984,,159262969,13.3359,,,0,0,0,0,1,0,1,,,,,2,1,p
5669,-41.30212903,,11072.48026,0.1272924725,1387.572226,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159951311_tess_v01_llc.fits,pu,5.924262425,49.56226473,0.87,0.846671,,159951311,11.7276,,,0,0,0,0,1,0,1,,,,,2,1,p
5670,-36.75197331,,7101.246009,0.07343351457,1412.048754,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159989004_tess_v01_llc.fits,pu,3.57460577,50.65438345,1.22,1.37215,,159989004,12.9852,,,0,0,0,0,1,0,1,,,,,2,1,p
5672,-40.21125423,,11391.43351,0.1109762393,1386.315373,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160004025_tess_v01_llc.fits,pu,2.798549128,50.90276054,0.94,1.09349,,160004025,13.4765,,,0,0,0,0,1,0,1,,,,,2,1,p
5673,-39.78928343,,18250.4987,0.1494876884,1329.505118,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160037058_tess_v01_llc.fits,pu,4.581125405,336.7092795,0.97,1.07086,,160037058,13.1657,,,0,0,0,0,1,0,1,,,,,2,1,p
5677,-47.36064526,,13035.58253,0.1071853733,1354.319637,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160148385_tess_v01_llc.fits,pu,3.425256949,1.046406972,0.98,1.11655,,160148385,11.9116,,,0,0,0,0,1,0,1,,,,,2,1,p
5680,-41.44760339,,3164.765603,0.1161077147,1444.147005,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160180298_tess_v01_llc.fits,pu,7.539596731,79.12941314,0.89,0.784565,,160180298,11.9046,,,0,0,0,0,1,0,1,,,,,2,1,p
5683,-33.18751598,,13838.22015,0.1939361636,1470.208275,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160347548_tess_v01_llc.fits,pu,3.994467029,91.43742249,1.08,1.60785,,160347548,12.8054,,,0,0,0,0,1,0,1,,,,,2,1,p
5687,-45.15957916,,3423.262074,0.05634521374,1599.756338,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160476088_tess_v01_llc.fits,pu,0.4725385671,226.8542251,1.05,1.10267,,160476088,13.164,,,0,0,0,0,1,0,1,,,,,2,1,p
5690,-49.11517128,,4458.425023,0.07139084302,1572.311307,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160522555_tess_v01_llc.fits,pu,1.307368558,189.4738288,1.09,0.959184,,160522555,12.3858,,,0,0,0,0,1,0,1,,,,,2,1,p
5691,-38.74454027,,8480.596206,0.1071801473,1601.275936,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160578764_tess_v01_llc.fits,pu,2.878674323,223.6587147,1.11,1.34853,,160578764,12.1014,,,0,0,0,0,1,0,1,,,,,2,1,p
5693,-42.70494142,,12199.43867,0.2301970232,1602.777594,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160708862_tess_v01_llc.fits,pu,3.360137678,227.2703877,2.38,1.75956,,160708862,9.8787,,,0,0,0,0,1,0,1,,,,,2,1,p
5697,-46.56561966,,11919.91888,0.1086898211,1628.703241,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000161299119_tess_v01_llc.fits,pu,2.718821001,241.2875672,1.35,1.48415,,161299119,11.9642,,,0,0,0,0,1,0,1,,,,,2,1,p
5698,-45.03469569,,9447.360996,0.07477593731,1413.268134,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000161479081_tess_v01_llc.fits,pu,3.471163252,73.36913351,0.99,1.05475,,161479081,13.322,,,0,0,0,0,1,0,1,,,,,2,1,p
5699,-48.14075589,,704.6906152,0.1031784048,1573.92914,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000161738745_tess_v01_llc.fits,pu,3.624947472,190.1581768,,,,161738745,9.6235,,,0,0,0,0,1,0,1,,,,,2,1,p
5708,-44.3080468,,15717.2022,0.1118144295,1573.208032,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000162620529_tess_v01_llc.fits,pu,3.290764341,170.330184,1.2,1.07865,,162620529,13.1472,,,0,0,0,0,1,0,1,,,,,2,1,p
5711,-42.73209711,,3830.022875,0.06411757629,2283.405347,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000162802770_tess_v01_llc.fits,pu,4.880976587,171.1305623,1.24,1.27132,,162802770,11.1897,,,0,0,0,0,1,0,1,,,,,2,1,p
5712,-44.08869372,,4578.947145,0.2022899335,1575.343054,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000162922904_tess_v01_llc.fits,pu,3.81863158,171.8451038,1.14,2.02635,,162922904,12.0233,,,0,0,0,0,1,0,1,,,,,2,1,p
5713,-45.01644974,,17445.627,0.1039039724,1573.987876,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000163030461_tess_v01_llc.fits,pu,2.554310836,172.1084234,1.1,0.946236,,163030461,12.5869,,,0,0,0,0,1,0,1,,,,,2,1,p
5715,-46.31528331,,15216.74577,0.1726875651,1571.804357,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000163260812_tess_v01_llc.fits,pu,4.732132046,173.1378962,1.3,1.35252,,163260812,11.315,,,0,0,0,0,1,0,1,,,,,2,1,p
5716,-47.49650091,,8828.712641,0.07009779365,1571.884859,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000163262555_tess_v01_llc.fits,pu,1.368391062,173.0748035,,,,163262555,13.2045,,,0,0,0,0,1,0,1,,,,,2,1,p
5724,-18.40090771,,590.3196393,0.09657127869,1393.079995,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000164767175_tess_v01_llc.fits,pu,10.74424378,26.20964833,1.037,0.918917,,164767175,9.45661,,,0,0,0,0,1,0,1,,,,,2,1,p
5726,-41.30983065,,7856.845561,0.2014014851,1413.704077,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000165201455_tess_v01_llc.fits,pu,3.683151661,56.30037612,1.24,1.65575,,165201455,13.2467,,,0,0,0,0,1,0,1,,,,,2,1,p
5727,-39.06308478,,40511.72169,0.09223749492,2145.201524,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000165202476_tess_v01_llc.fits,pu,2.909326618,56.28986343,0.577043,0.586633,,165202476,13.3272,,,0,0,0,0,1,0,1,,,,,2,1,p
5729,-38.10471524,,1425.382659,0.1361913771,1576.379948,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000165317334_tess_v01_llc.fits,pu,10.55583352,179.2636082,0.63,0.68476,,165317334,10.9217,,,0,0,0,0,1,0,1,,,,,2,1,p
5736,-38.28397967,,8499.725444,0.1536845478,1601.283932,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000165667705_tess_v01_llc.fits,pu,3.278303025,203.8467064,0.98,1.31581,,165667705,12.6831,,,0,0,0,0,1,0,1,,,,,2,1,p
5738,-37.18338646,,5794.263756,0.07325142339,1604.883286,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000165827520_tess_v01_llc.fits,pu,7.748978979,204.393082,0.285561,0.307821,,165827520,12.295,,,0,0,0,0,1,0,1,,,,,2,1,p
5744,-40.3376477,,3505.984586,0.07845274363,1600.436485,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166184428_tess_v01_llc.fits,pu,16.33632094,206.1061571,0.30713,0.326568,,166184428,11.0196,,,0,0,0,0,1,0,1,,,,,2,1,p
5747,-52.8105518,,3257.530173,0.1737335467,1604.678397,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166242494_tess_v01_llc.fits,pu,7.924618838,192.8173982,1.22,1.21573,,166242494,12.5098,,,0,0,0,0,1,0,1,,,,,2,1,p
5750,-50.28453119,,8171.897747,0.248630757,1357.571723,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166739520_tess_v01_llc.fits,pu,10.02059787,36.77540719,1.1,1.27527,,166739520,9.6411,,,0,0,0,0,1,0,1,,,,,2,1,p
5754,-50.00802177,,5265.361058,0.2255541987,1387.962308,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166836920_tess_v01_llc.fits,pu,5.752567146,39.8976814,1.14,1.70927,,166836920,8.93,,,0,0,0,0,1,0,1,,,,,2,1,p
5755,-52.36284245,,3752.382979,0.1033833266,1357.009212,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166851829_tess_v01_llc.fits,pu,4.727741428,40.35787345,0.99,1.04685,,166851829,13.2854,,,0,0,0,0,1,0,1,,,,,2,1,p
5760,-68.70986352,,77.72891098,0.0732299717,1327.39178,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167303382_tess_v01_llc.fits,pu,3.693914821,97.98639225,0.89,0.74982,,167303382,7.5209,,,0,0,0,0,1,0,1,,,,,2,1,p
5761,-67.53722555,,540.6739386,0.2582935304,1345.525034,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167342439_tess_v01_llc.fits,pu,52.79915314,98.72975778,0.94,1.02101,,167342439,10.0906,,,0,0,0,0,1,0,1,,,,,2,1,p
5763,-70.93261329,,456.1879009,0.1720809219,1336.679541,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167415965_tess_v01_llc.fits,pu,18.55377102,99.46071647,0.92,0.798267,,167415965,8.0089,,,0,0,0,0,1,0,1,,,,,2,1,p
5766,-38.01438058,,7105.052109,0.1987654349,1604.296291,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167597352_tess_v01_llc.fits,pu,5.330575964,216.2194367,1.14,2.0144,,167597352,12.8813,,,0,0,0,0,1,0,1,,,,,2,1,p
5767,-65.62371873,,1128.245818,0.1777490105,1346.700836,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167600516_tess_v01_llc.fits,pu,35.99978587,102.0215748,0.67,0.651075,,167600516,10.6925,,,0,0,0,0,1,0,1,,,,,2,1,p
5768,-36.03778532,,1008.134586,0.2170413955,1442.073474,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167661160_tess_v01_llc.fits,pu,36.83849638,79.70898318,0.93,1.20993,,167661160,9.354,,,0,0,0,0,1,0,1,,,,,2,1,p
5769,-38.65680735,,11915.9354,0.1470026838,1439.72864,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167714124_tess_v01_llc.fits,pu,4.162726948,80.42127869,,,,167714124,12.8482,,,0,0,0,0,1,0,1,,,,,2,1,p
5770,-36.67383324,,1334.760571,0.05721974286,1439.035189,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167714792_tess_v01_llc.fits,pu,0.9294620948,80.455326,1.55,1.64708,,167714792,11.1224,,,0,0,0,0,1,0,1,,,,,2,1,p
5771,-64.43745424,,11208.39519,0.1834706637,1331.105352,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167720788_tess_v01_llc.fits,pu,7.809468359,103.4027977,1.1,1.32623,,167720788,12.8603,,,0,0,0,0,1,0,1,,,,,2,1,p
5773,-29.16884572,,4752.023624,0.07742098586,1545.293589,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000168158622_tess_v01_llc.fits,pu,1.768756252,153.1783223,1.18,1.56442,,168158622,12.7595,,,0,0,0,0,1,0,1,,,,,2,1,p
5775,-25.27626579,,3462.578548,0.1297638848,1547.667353,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000168281028_tess_v01_llc.fits,pu,4.375051668,154.2711651,1.01,1.11563,,168281028,11.8134,,,0,0,0,0,1,0,1,,,,,2,1,p
5776,-27.76835206,,4402.973395,0.2079498447,1547.46747,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000168384845_tess_v01_llc.fits,pu,3.900477697,166.4799193,1.28,2.00901,,168384845,12.9575,,,0,0,0,0,1,0,1,,,,,2,1,p
5777,-25.01454266,,19109.52811,0.09047063937,1551.899229,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000168405330_tess_v01_llc.fits,pu,9.162303461,166.5347699,0.811,0.754335,,168405330,11.9316,,,0,0,0,0,1,0,1,,,,,2,1,p
5782,-2.116632428,,1563.965763,0.1942148246,1495.821678,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000169191182_tess_v01_llc.fits,pu,17.76081364,127.2891966,1.182,1.30702,,169191182,10.3377,,,0,0,0,0,1,0,1,,,,,2,1,p
5785,-12.63535142,,2268.193366,0.1165962755,1439.530527,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000169448297_tess_v01_llc.fits,pu,2.147358019,77.27710211,1.05,2.11898,,169448297,12.4742,,,0,0,0,0,1,0,1,,,,,2,1,p
5786,-12.62966671,,4774.439668,0.2184714753,1445.173852,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000169448771_tess_v01_llc.fits,pu,18.0105384,77.4810295,1.03,1.85399,,169448771,12.6139,,,0,0,0,0,1,0,1,,,,,2,1,p
5789,-15.63465289,,1021.339964,0.1775572314,1354.946419,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000169765334_tess_v01_llc.fits,pu,5.704265544,351.3208624,0.98,1.61148,,169765334,10.6929,,,0,0,0,0,1,0,1,,,,,2,1,p
5791,-54.20467927,,1735.048663,0.07548165986,1626.550973,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000169958952_tess_v01_llc.fits,pu,1.328982979,252.2816365,,,,169958952,11.2211,,,0,0,0,0,1,0,1,,,,,2,1,p
5799,-6.802727021,,11813.23847,0.08447470855,1501.143185,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000170466784_tess_v01_llc.fits,pu,10.8310734,122.5493798,0.97,0.984328,,170466784,12.9494,,,0,0,0,0,1,0,1,,,,,2,1,p
5801,-31.18942339,,2715.643416,0.02293288144,1441.480142,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000170789802_tess_v01_llc.fits,pu,3.467273751,69.61429409,0.314054,0.332564,,170789802,11.8371,,,0,0,0,0,1,0,1,,,,,2,1,p
5828,-59.36715612,,10830.05556,0.1483476862,1627.627915,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000173979859_tess_v01_llc.fits,pu,3.613824654,258.239236,1.52,1.5382,,173979859,12.6019,,,0,0,0,0,1,0,1,,,,,2,1,p
5842,-36.9759897,,8160.35385,0.1614837641,1356.588913,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000175477257_tess_v01_llc.fits,pu,4.269560655,351.1058246,1.04,1.3043,,175477257,12.4191,,,0,0,0,0,1,0,1,,,,,2,1,p
5843,-38.16077907,,3413.373291,0.1382028717,1354.344768,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000175482273_tess_v01_llc.fits,pu,5.464015435,351.2291597,,,,175482273,9.1692,,,0,0,0,0,1,0,1,,,,,2,1,p
5844,-39.93096141,,1452.661332,0.1172400418,1388.440349,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000175532955_tess_v01_llc.fits,pu,5.830144425,45.90597377,0.7,0.717414,,175532955,11.4337,,,0,0,0,0,1,0,1,,,,,2,1,p
5852,-0.8048212887,,1504.701755,0.1716077251,1441.421806,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000176314383_tess_v01_llc.fits,pu,3.37598929,71.55487884,1.02,1.69373,,176314383,12.0676,,,0,0,0,0,1,0,1,,,,,2,1,p
5853,-21.859352,,5539.330931,0.1704236158,1518.95545,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000176442805_tess_v01_llc.fits,pu,3.65201537,131.8979066,1.61,1.69035,,176442805,12.2709,,,0,0,0,0,1,0,1,,,,,2,1,p
5857,-32.0055175,,1649.459448,0.04277247751,1412.281328,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000176796997_tess_v01_llc.fits,pu,1.800226204,48.37874888,,,,176796997,10.5926,,,0,0,0,0,1,0,1,,,,,2,1,p
5858,-34.03414017,,532.6314765,0.2938684522,1426.937285,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000176797879_tess_v01_llc.fits,pu,723.5839407,48.58232094,0.420079,0.425623,,176797879,10.3347,,,0,0,0,0,1,0,1,,,,,2,1,p
5864,-66.94767562,,1650.996462,0.2879065858,1332.127319,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000176956893_tess_v01_llc.fits,pu,6.906783693,100.833099,1.02,3.15138,,176956893,11.4057,,,0,0,0,0,1,0,1,,,,,2,1,p
5866,-70.64230371,,181.5597217,0.07018169373,1355.364083,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177077336_tess_v01_llc.fits,pu,1.417864973,103.2440666,0.8,0.756336,,177077336,10.0686,,,0,0,0,0,1,0,1,,,,,2,1,p
5867,-67.53926892,,925.1435341,0.1115962438,1325.911719,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177079323_tess_v01_llc.fits,pu,5.751853751,103.2453455,1.34,1.97616,,177079323,11.895,,,0,0,0,0,1,0,1,,,,,2,1,p
5868,-69.86711567,,485.3817662,0.07081075353,1328.452737,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177115354_tess_v01_llc.fits,pu,3.928802592,103.7549467,1.01,0.986943,,177115354,11.5514,,,0,0,0,0,1,0,1,,,,,2,1,p
5870,-71.52310977,,8278.764853,0.1345774196,1326.48455,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177162886_tess_v01_llc.fits,pu,12.84618103,104.49254,0.99,1.18787,,177162886,11.5865,,,0,0,0,0,1,0,1,,,,,2,1,p
5872,-75.44431997,,1242.619224,0.07820075944,1329.062452,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177254988_tess_v01_llc.fits,pu,5.921465874,101.5946207,0.68,0.687025,,177254988,12.3813,,,0,0,0,0,1,0,1,,,,,2,1,p
5873,-76.2457098,,4429.690942,0.2331698995,1331.79955,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177257073_tess_v01_llc.fits,pu,6.832810421,102.2929132,1.0,1.45338,,177257073,13.2222,,,0,0,0,0,1,0,1,,,,,2,1,p
5874,-73.29989262,,41.21115379,0.04761577789,1326.410272,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177258735_tess_v01_llc.fits,pu,0.7756933968,102.223919,1.23,1.35609,,177258735,7.5412,,,0,0,0,0,1,0,1,,,,,2,1,p
5875,-73.07551237,,790.4575742,0.2375603842,1396.547907,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177308364_tess_v01_llc.fits,pu,82.78942358,103.422053,1.04,0.957772,,177308364,9.4088,,,0,0,0,0,1,0,1,,,,,2,1,p
5881,-30.81451641,,222.1524821,0.1158356461,1385.766162,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000178155732_tess_v01_llc.fits,pu,5.973825363,42.98436009,1.24,1.2845,,178155732,5.9053,,,0,0,0,0,1,0,1,,,,,2,1,p
5883,-30.20620862,,280.0676113,0.05846318351,1411.129767,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000178170828_tess_v01_llc.fits,pu,0.4505251693,43.13662357,0.929,0.898718,,178170828,11.0876,,,0,0,0,0,1,0,1,,,,,2,1,p
5891,-44.26883336,,5346.499299,0.2242505877,1572.763639,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000178657161_tess_v01_llc.fits,pu,4.576632585,165.8589751,,,,178657161,12.4946,,,0,0,0,0,1,0,1,,,,,2,1,p
5892,-39.75769615,,640.7641137,0.1288247619,1572.10559,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000178819686_tess_v01_llc.fits,pu,5.605775537,194.4685287,0.97,0.906761,,178819686,9.5275,,,0,0,0,0,1,0,1,,,,,2,1,p
5893,-28.19728723,,11711.11798,0.1027806633,1439.386573,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000178879588_tess_v01_llc.fits,pu,3.056636702,67.41855381,1.02,1.03865,,178879588,13.2554,,,0,0,0,0,1,0,1,,,,,2,1,p
5894,-40.61905556,,871.4804528,0.1490422655,1602.093606,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000178959058_tess_v01_llc.fits,pu,5.446823251,209.6992783,1.46,1.68004,,178959058,9.783,,,0,0,0,0,1,0,1,,,,,2,1,p
5899,-23.73401084,,14856.13289,0.1191854287,1548.393916,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000179230828_tess_v01_llc.fits,pu,5.542248645,158.600018,,1.02082,,179230828,12.6702,,,0,0,0,0,1,0,1,,,,,2,1,p
5901,-71.89559735,,7195.888641,0.187198887,1328.883411,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000179317684_tess_v01_llc.fits,pu,4.231115582,79.76815428,1.41,1.66402,,179317684,10.8719,,,0,0,0,0,1,0,1,,,,,2,1,p
5903,-70.25439606,,5359.507257,0.1939351668,1337.164825,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000179580045_tess_v01_llc.fits,pu,62.16214868,80.62396725,1.75,1.65701,,179580045,10.4653,,,0,0,0,0,1,0,1,,,,,2,1,p
5904,-69.98823472,,17856.14892,0.2004339189,1428.126399,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000179582003_tess_v01_llc.fits,pu,105.3023559,80.45109185,1.15,1.97585,,179582003,10.2301,,,0,0,0,0,1,0,1,,,,,2,1,p
5906,-37.55844659,,10311.7749,0.1364485976,1600.2593,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000179715231_tess_v01_llc.fits,pu,4.319769749,213.5387029,1.04,1.24797,,179715231,12.2936,,,0,0,0,0,1,0,1,,,,,2,1,p
5907,-38.94870441,,1293.04516,0.09051750823,1359.541739,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000179985715_tess_v01_llc.fits,pu,6.615334283,14.08042007,0.63,0.603418,,179985715,11.2738,,,0,0,0,0,1,0,1,,,,,2,1,p
5908,-75.62983047,,2508.848741,0.04701037924,1325.485093,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000179987678_tess_v01_llc.fits,pu,0.4191367611,11.09165779,0.99,1.39542,,179987678,12.6889,,,0,0,0,0,1,0,1,,,,,2,1,p
5910,-36.68836864,,13295.82622,0.1152695423,1363.14105,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000180285396_tess_v01_llc.fits,pu,10.36887459,14.71390958,0.7,0.789514,,180285396,13.2806,,,0,0,0,0,1,0,1,,,,,2,1,p
5919,-41.68952751,,7464.844561,0.1165420947,1573.890887,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000180991313_tess_v01_llc.fits,pu,2.208823807,172.8587224,1.09,1.26384,,180991313,11.8699,,,0,0,0,0,1,0,1,,,,,2,1,p
