tic,label,reobs96_geom,reobs103_geom,reobs96_lc,reobs103_lc,reobs96_tesspoint,max_sector_since94,max_lc_sector_since94
318827246,EB,False,True,False,True,False,100.0,100.0
318828309,Planet (P),False,True,False,True,False,100.0,100.0
318836983,Planet (P),False,False,False,False,False,,
318911305,EB,False,True,False,True,False,102.0,102.0
318987148,EB,False,True,False,True,False,100.0,100.0
319127604,EB,False,True,False,True,False,100.0,100.0
319127832,EB,False,True,False,True,False,100.0,100.0
319219283,EB,False,True,False,False,False,102.0,
319219289,EB,False,True,False,True,False,102.0,102.0
319257886,Junk (J),True,True,True,True,True,97.0,97.0
319282294,Planet (P),False,False,False,False,False,,
319290269,Junk (J),True,True,True,True,True,95.0,95.0
319294834,Planet (P),False,False,False,False,False,,
319312479,Planet (P),False,False,False,False,False,,
319473643,Planet (P),True,True,True,True,True,98.0,98.0
319490147,EB,False,True,False,True,False,100.0,100.0
319492973,EB,False,True,False,True,False,100.0,100.0
319568619,Planet (P),True,True,True,True,True,94.0,94.0
319568755,Planet (P),True,True,True,True,True,94.0,94.0
319684122,Planet (P),False,False,False,False,False,,
319735319,Planet (P),False,False,False,False,False,,
319741451,EB,True,True,True,True,True,103.0,103.0
319768060,EB,True,True,True,True,True,103.0,103.0
319806044,Planet (P),False,True,False,True,False,100.0,100.0
319817534,EB,False,True,False,True,False,100.0,100.0
319865847,Junk (J),True,True,True,True,True,103.0,103.0
319932686,Planet (P),False,False,False,False,False,,
319936621,EB,False,True,False,True,False,100.0,100.0
319949055,Planet (P),False,True,False,True,False,100.0,100.0
319968129,Planet (P),False,False,False,False,False,,
319990058,EB,False,True,False,True,False,102.0,102.0
320004517,Planet (P),True,True,True,True,True,94.0,94.0
320079492,Planet (P),False,True,False,True,False,100.0,100.0
320092265,EB,True,True,True,True,True,94.0,94.0
320092970,Junk (J),True,True,True,True,True,94.0,94.0
320093611,EB,True,True,True,True,True,94.0,94.0
320203415,EB,True,True,True,True,True,103.0,103.0
320204173,Junk (J),True,True,True,True,True,103.0,103.0
320208949,Planet (P),False,False,False,False,False,,
320242828,EB,False,True,False,True,False,100.0,100.0
320264024,EB,True,True,True,True,True,103.0,103.0
320273381,Junk (J),False,False,False,False,False,,
320278932,Junk (J),False,False,False,False,False,,
320281287,Planet (P),False,False,False,False,False,,
320287382,EB,False,True,False,True,False,102.0,102.0
320324079,Planet (P),False,False,False,False,False,,
320324154,Junk (J),False,False,False,False,False,,
320327056,Planet (P),True,True,True,True,True,103.0,103.0
320327921,EB,True,True,True,True,True,103.0,103.0
320341952,Planet (P),False,False,False,False,False,,
320355456,EB,True,True,True,True,True,103.0,103.0
320411045,Planet (P),False,False,False,False,False,,
320417762,Junk (J),False,False,False,False,False,,
320434208,EB,False,True,False,True,False,102.0,102.0
320474096,Junk (J),False,False,False,False,False,,
320490507,Junk (J),False,False,False,False,False,,
320499054,Junk (J),False,False,False,False,False,,
320503729,Planet (P),False,False,False,False,False,,
320505267,Planet (P),False,False,False,False,False,,
320524593,Junk (J),False,False,False,False,False,,
320525204,EB,False,False,False,False,False,,
320526285,Junk (J),False,False,False,False,False,,
320530807,Junk (J),True,True,True,True,True,103.0,103.0
320541238,Planet (P),False,False,False,False,False,,
320547523,EB,False,True,False,True,False,100.0,100.0
320591129,Junk (J),True,True,True,True,True,94.0,94.0
320659697,Junk (J),True,True,True,True,True,103.0,103.0
320686401,Junk (J),True,True,True,True,True,94.0,94.0
320714733,EB,False,True,False,True,False,102.0,102.0
320798691,Planet (P),False,False,False,False,False,,
320842315,EB,True,True,True,True,True,103.0,103.0
320845606,Junk (J),True,True,True,True,True,103.0,103.0
320847025,Planet (P),True,True,True,True,True,94.0,94.0
320867471,EB,False,True,False,True,False,102.0,102.0
320913313,EB,True,True,True,True,True,101.0,94.0
320994166,Planet (P),False,True,False,True,False,100.0,100.0
321011127,Planet (P),False,True,False,True,False,97.0,97.0
321040990,Junk (J),False,False,False,False,False,,
321041369,Planet (P),False,False,False,False,False,,
321041809,Junk (J),False,False,False,False,False,,
321068176,Planet (P),False,True,False,True,False,97.0,97.0
321069529,Planet (P),False,False,False,False,False,,
321086563,Planet (P),False,False,False,False,False,,
321087351,Junk (J),False,True,False,True,False,97.0,97.0
321165367,EB,False,True,False,False,False,100.0,
321172577,EB,False,True,False,True,False,100.0,100.0
321250206,Planet (P),False,False,False,False,False,,
321258259,Planet (P),False,False,False,False,False,,
321311495,EB,False,True,False,True,False,100.0,100.0
321337113,EB,False,True,False,True,False,102.0,102.0
321423302,EB,False,False,False,False,False,,
321453600,Junk (J),False,False,False,False,False,,
321457737,EB,False,True,False,True,False,100.0,100.0
321458091,EB,False,True,False,True,False,100.0,100.0
321475600,Junk (J),False,False,False,False,False,,
321514164,EB,False,True,False,True,False,102.0,102.0
321547404,Junk (J),False,False,False,False,False,,
321551218,Junk (J),False,False,False,False,False,,
321551595,Junk (J),False,False,False,False,False,,
321578632,Planet (P),False,False,False,False,False,,
321668398,Planet (P),False,False,False,False,False,,
321669174,Planet (P),False,False,False,False,False,,
321688498,Planet (P),False,False,False,False,False,,
321802774,Planet (P),False,True,False,True,False,102.0,102.0
321827134,Junk (J),False,False,False,False,False,,
321828403,EB,False,False,False,False,False,,
321857016,Planet (P),False,False,False,False,False,,
321861405,Planet (P),False,False,False,False,False,,
321862543,Junk (J),False,False,False,False,False,,
321894059,Planet (P),False,False,False,False,False,,
321915222,Planet (P),False,False,False,False,False,,
321982642,Planet (P),False,True,False,True,False,103.0,103.0
322046084,Planet (P),False,False,False,False,False,,
322054600,Planet (P),False,False,False,False,False,,
322063810,Planet (P),True,True,True,True,True,103.0,103.0
322087754,EB,False,True,False,True,False,100.0,100.0
322098744,EB,False,True,False,True,False,100.0,100.0
322102151,EB,False,True,False,True,False,100.0,100.0
322117652,EB,False,True,False,True,False,102.0,102.0
322132157,EB,False,False,False,False,False,,
322160664,Planet (P),False,False,False,False,False,,
322244880,EB,False,True,False,True,False,100.0,100.0
322262448,Planet (P),False,False,False,False,False,,
322270255,Junk (J),True,True,True,True,True,94.0,94.0
322270620,Planet (P),True,True,True,True,True,94.0,94.0
322284262,Junk (J),True,True,True,True,True,103.0,103.0
322284851,Planet (P),True,True,True,True,True,102.0,102.0
322307043,Junk (J),False,False,False,False,True,,
322307342,Planet (P),True,True,True,True,True,103.0,103.0
322369108,Junk (J),False,False,False,False,False,,
322369867,Planet (P),False,False,False,False,False,,
322399290,Junk (J),False,False,False,False,False,,
322439270,Junk (J),False,False,False,False,False,,
322498101,Planet (P),False,False,False,False,False,,
322498380,Junk (J),False,False,False,False,False,,
322504451,Planet (P),False,False,False,False,False,,
322593401,Planet (P),False,False,False,False,False,,
322694563,EB,False,True,False,True,False,100.0,100.0
322764257,EB,False,True,False,True,False,102.0,102.0
322807675,Planet (P),False,True,False,True,False,101.0,101.0
322824542,Planet (P),False,False,False,False,False,,
322825139,Planet (P),False,False,False,False,False,,
322841924,EB,False,True,False,True,False,100.0,100.0
322862882,Planet (P),False,False,False,False,False,,
322901324,Planet (P),False,True,False,True,False,97.0,97.0
322951856,Junk (J),True,True,True,True,True,94.0,94.0
322985477,EB,False,True,False,True,False,100.0,100.0
323002911,Planet (P),True,True,True,True,True,94.0,94.0
323003302,Junk (J),True,True,True,True,True,94.0,94.0
323003547,Junk (J),True,True,True,True,True,94.0,94.0
323006000,Junk (J),False,True,False,True,False,97.0,97.0
323007878,EB,True,True,True,True,True,94.0,94.0
323061945,Junk (J),False,True,False,True,False,97.0,97.0
323067443,Junk (J),True,True,True,True,True,94.0,94.0
323122938,Junk (J),False,False,False,False,False,,
323132914,Planet (P),False,True,False,True,False,97.0,97.0
323134099,Junk (J),False,False,False,False,False,,
323143096,EB,False,False,False,False,False,,
323143273,Junk (J),False,False,False,False,False,,
323144533,EB,False,False,False,False,False,,
323160875,EB,False,True,False,True,False,100.0,100.0
323173400,Junk (J),False,False,False,False,True,,
323174112,Junk (J),False,False,False,False,True,,
323242742,Junk (J),False,False,False,False,True,,
323250919,Planet (P),False,False,False,False,False,,
323293034,Junk (J),False,False,False,False,True,,
323294413,Junk (J),False,False,False,False,True,,
323295479,Planet (P),True,True,True,True,True,94.0,94.0
323295908,Planet (P),False,True,False,True,False,97.0,97.0
323325037,EB,False,True,False,True,False,100.0,100.0
323340652,EB,False,True,False,True,False,100.0,100.0
323430114,EB,False,False,False,False,False,,
323443194,EB,True,True,True,True,True,94.0,94.0
323443291,Junk (J),True,True,True,True,True,94.0,94.0
323517985,EB,False,False,False,False,False,,
323569398,Planet (P),False,False,False,False,False,,
323577303,Junk (J),False,False,False,False,True,,
323605447,EB,False,True,False,True,False,100.0,100.0
323608162,EB,False,True,False,True,False,100.0,100.0
323622192,Junk (J),False,False,False,False,False,,
323624809,Junk (J),False,False,False,False,False,,
323658120,Planet (P),False,False,False,False,False,,
323680311,EB,False,False,False,False,False,,
323685038,Junk (J),False,False,False,False,True,,
323685904,EB,True,True,True,True,True,94.0,94.0
323687123,Planet (P),False,False,False,False,False,,
323727556,EB,False,False,False,False,False,,
323727563,EB,False,False,False,False,False,,
323727580,EB,False,False,False,False,False,,
323731200,Junk (J),False,False,False,False,False,,
323793844,EB,False,True,False,True,False,102.0,102.0
323836391,Junk (J),False,False,False,False,True,,
323836698,Junk (J),False,False,False,False,True,,
323878563,EB,False,False,False,False,False,,
323966987,Planet (P),False,True,False,True,False,100.0,100.0
323968843,EB,False,False,False,False,False,,
323970111,Junk (J),False,False,False,False,False,,
323970416,Junk (J),False,False,False,False,False,,
323980895,Planet (P),False,False,False,False,False,,
323981420,Junk (J),False,False,False,False,False,,
323981906,Junk (J),False,False,False,False,False,,
323993971,Junk (J),False,True,False,True,False,103.0,103.0
324072953,EB,False,True,False,True,False,102.0,102.0
324098751,EB,False,True,False,True,False,100.0,100.0
324116813,Planet (P),False,False,False,False,False,,
324127381,Junk (J),False,True,False,True,False,103.0,103.0
324150445,Planet (P),False,False,False,False,False,,
324208224,EB,False,True,False,True,False,103.0,103.0
324208723,EB,False,True,False,True,False,103.0,103.0
324316889,Junk (J),False,False,False,False,False,,
324329909,Junk (J),False,False,False,False,False,,
324341594,EB,False,False,False,False,False,,
324422520,Planet (P),False,True,False,True,False,102.0,102.0
324426685,Planet (P),True,True,True,True,True,103.0,103.0
324428494,Junk (J),True,True,True,True,False,103.0,103.0
324432447,Junk (J),False,False,False,False,False,,
324434965,Junk (J),False,False,False,False,False,,
324609476,Planet (P),True,True,False,True,True,102.0,102.0
324612719,Junk (J),False,False,False,False,False,,
324614966,Junk (J),False,False,False,False,False,,
324618072,Junk (J),False,True,False,True,False,103.0,103.0
324618077,Junk (J),False,True,False,True,False,103.0,103.0
324654261,Junk (J),True,True,True,True,False,102.0,102.0
324656952,EB,True,True,True,True,True,102.0,102.0
324732058,EB,False,True,False,True,False,102.0,102.0
324846771,EB,False,True,False,True,False,100.0,100.0
324854770,Junk (J),False,True,False,True,False,103.0,103.0
324895501,Junk (J),True,True,True,True,False,94.0,94.0
324926968,Junk (J),True,True,True,True,True,103.0,103.0
324929282,Junk (J),True,True,True,True,True,103.0,103.0
324983718,EB,False,True,False,True,False,102.0,102.0
324993853,EB,False,True,False,True,False,100.0,100.0
324993868,EB,False,True,False,True,False,100.0,100.0
325004721,EB,False,True,False,True,False,100.0,100.0
325100010,EB,False,True,False,True,False,102.0,102.0
325157946,EB,False,True,False,True,False,100.0,100.0
325166547,Junk (J),False,True,False,True,False,100.0,100.0
325247726,Junk (J),False,True,False,True,False,103.0,103.0
325275736,Planet (P),False,True,False,True,False,103.0,103.0
325339373,Planet (P),True,True,True,True,True,103.0,103.0
325410269,Planet (P),False,False,False,False,False,,
325412896,EB,True,True,True,True,True,95.0,95.0
325417435,EB,False,True,False,True,False,102.0,102.0
325417448,EB,False,True,False,True,False,102.0,102.0
325468468,Junk (J),True,True,True,True,True,95.0,95.0
325468685,Planet (P),True,True,False,False,True,95.0,
325489127,Junk (J),True,True,True,True,False,95.0,95.0
325490655,Junk (J),True,True,True,True,True,95.0,95.0
325524429,Junk (J),True,True,True,True,True,95.0,95.0
325527653,Planet (P),True,True,True,True,True,94.0,94.0
325564366,EB,True,True,True,True,True,94.0,94.0
325565137,Junk (J),True,True,True,True,True,94.0,94.0
325603650,Junk (J),True,True,True,True,False,94.0,94.0
325647810,Planet (P),False,True,False,True,False,101.0,101.0
325653071,Planet (P),False,False,False,False,False,,
325665873,Junk (J),False,False,False,False,False,,
325670253,Planet (P),False,False,False,False,False,,
325682877,Planet (P),False,True,False,True,False,97.0,97.0
325765282,Planet (P),False,False,False,False,False,,
325908483,Planet (P),False,False,False,False,False,,
325925045,EB,False,True,False,True,False,101.0,101.0
325980157,Junk (J),False,True,False,True,False,102.0,102.0
325991837,EB,False,False,False,False,False,,
326107303,EB,False,False,False,False,False,,
326116570,Planet (P),False,False,False,False,False,,
326129048,EB,False,False,False,False,False,,
326129245,Junk (J),False,False,False,False,True,,
326164886,EB,False,True,False,True,False,102.0,102.0
326170150,EB,False,True,False,True,False,102.0,102.0
326185137,Junk (J),False,False,False,False,False,,
326203952,Planet (P),False,False,False,False,False,,
326259216,Junk (J),False,False,False,False,False,,
326287972,EB,False,True,False,True,False,101.0,101.0
326316945,EB,False,True,False,True,False,102.0,102.0
326327260,Planet (P),True,True,True,True,True,95.0,95.0
326386206,EB,False,False,False,False,False,,
326386495,Planet (P),False,False,False,False,False,,
